"","BM_Series1_NHBE_Mock_1","BM_Series1_NHBE_Mock_2","BM_Series1_NHBE_Mock_3","BM_Series1_NHBE_SARS.CoV.2_1","BM_Series1_NHBE_SARS.CoV.2_2","BM_Series1_NHBE_SARS.CoV.2_3"
"LINC02263",3.57563249289272,3.69052085830619,8.7253207266294,8.09930287006992,6.82151922928736,7.89178829431868
"AC015971.1",4.76750999052362,6.15086809717699,7.93210975148128,2.69976762335664,6.82151922928736,3.24955988589593
"GAS2L1P2",1.19187749763091,0,0,0,4.09291153757242,1.39266852252683
"LINC01004",5.95938748815453,3.69052085830619,10.3117426769257,10.7990704934266,8.18582307514483,3.7137827267382
"AL356481.1",1.19187749763091,3.69052085830619,4.75926585088877,5.39953524671328,4.09291153757242,7.89178829431868
"CCT6P1",10.7268974786782,15.9922570526602,12.69137560237,25.6477924218881,17.7359499961471,13.462462384426
"AL162726.3",2.38375499526181,7.38104171661239,9.51853170177753,2.69976762335664,5.45721538342989,5.10645124926503
"AC004951.1",27.4131824455108,38.1353822024973,26.9691731550363,20.2482571751748,20.4645576878621,35.7451587448552
"AL139260.1",4.76750999052362,11.0715625749186,8.7253207266294,17.5484895518182,2.72860769171494,6.96334261263413
"AL137244.1",2.38375499526181,0,0,4.04965143503496,4.09291153757242,0
"AC073052.1",1.19187749763091,2.4603472388708,6.34568780118502,0,0,0.928445681684551
"SDAD1P1",36.9482024265581,38.1353822024973,42.8333926579989,35.0969791036363,36.8362038381517,33.8882673814861
"LINC01546",26.2213049478799,24.6034723887079,22.2099073041476,8.09930287006992,13.6430384585747,21.8184735195869
"AP006222.1",34.5644474312963,24.6034723887079,30.1420170556289,20.2482571751748,32.7432923005793,25.9964790871674
"AL929236.1",0,1.2301736194354,0.793210975148128,0,0,3.7137827267382
"OST4",2618.5548622951,2247.52720270847,2180.5369706822,2428.4409772093,2316.58793026599,2532.79981963545
"AL663070.2",9.53501998104725,28.2939932470141,19.8302743787032,14.8487219284615,15.0073423044322,18.568913633691
"C2orf92",7.15126498578544,6.15086809717699,12.69137560237,6.7494190583916,13.6430384585747,17.1762451111642
"RAB11FIP1P1",11.9187749763091,7.38104171661239,10.3117426769257,20.2482571751748,4.09291153757242,7.4275654534764
"EEF1A1P11",13.11065247394,15.9922570526602,19.8302743787032,10.7990704934266,15.0073423044322,19.0331364745333
"AL513550.1",21.4537949573563,18.452604291531,18.2438524284069,17.5484895518182,23.193165379577,20.8900278379024
"AL359091.2",8.34314248341634,14.7620834332248,2.37963292544438,10.7990704934266,2.72860769171494,7.4275654534764
"AC097263.1",0,0,2.37963292544438,1.34988381167832,0,0.928445681684551
"MIR34AHG",231.224234540396,223.891598737242,228.444760842661,251.078388972168,252.396211483632,208.436055538182
"AC068057.2",2.38375499526181,3.69052085830619,3.17284390059251,1.34988381167832,1.36430384585747,0.464222840842275
"AC005000.1",0,2.4603472388708,3.17284390059251,2.69976762335664,0,3.7137827267382
"CCDC183-AS1",7.15126498578544,22.1431251498372,11.1049536520738,10.7990704934266,9.5501269210023,13.462462384426
"AC004837.2",0,1.2301736194354,3.96605487574064,2.69976762335664,0,3.24955988589593
"SPCS2P4",32.1806924360345,29.5241668664495,112.635958471034,20.2482571751748,25.921773071292,21.3542506787447
"FNDC10",35.7563249289272,33.2146877247557,46.7994475337395,66.1443067722377,21.8288615337196,38.9947186307511
"AL139011.1",11.9187749763091,4.92069447774159,3.17284390059251,10.7990704934266,6.82151922928736,6.96334261263413
"HK2P1",1.19187749763091,12.301736194354,6.34568780118502,2.69976762335664,4.09291153757242,1.8568913633691
"ZNF883",32.1806924360345,7.38104171661239,25.3827512047401,8.09930287006992,8.18582307514483,32.9598216998015
"HDAC2-AS2",3.57563249289272,9.84138895548318,3.96605487574064,5.39953524671328,4.09291153757242,10.2129024985301
"AC245100.3",3.57563249289272,1.2301736194354,0,1.34988381167832,0,3.24955988589593
"FCF1P2",16.6862849668327,4.92069447774159,7.13889877633315,16.1986057401398,12.2787346127172,6.03489693094958
"SNHG26",90.5826898199489,111.945799368621,101.53100481896,116.090007804336,107.78000382274,120.233715778149
"HNRNPCP7",3.57563249289272,3.69052085830619,5.55247682603689,6.7494190583916,5.45721538342989,7.89178829431868
"AC090587.1",0,1.2301736194354,1.58642195029626,5.39953524671328,2.72860769171494,0
"PROB1",29.7969374407726,35.6750349636265,25.3827512047401,43.1962819737063,21.8288615337196,24.6038105646406
"CES1P1",11.9187749763091,8.61121533604778,5.55247682603689,25.6477924218881,27.2860769171494,27.3891476096942
"ARL17B",72.7045273554853,70.1198963078177,69.0093548378871,67.494190583916,57.3007615260138,67.7765347629722
"AL355310.2",5.95938748815453,15.9922570526602,12.69137560237,0,5.45721538342989,6.96334261263413
"DHFR",299.161251905357,359.210696875136,325.216499810732,271.326646147342,309.696973009646,261.357459394201
"SAPCD1",8.34314248341634,17.2224306720956,3.17284390059251,4.04965143503496,16.3716461502897,11.1413481802146
"PPIAP91",0,3.69052085830619,1.58642195029626,1.34988381167832,1.36430384585747,0
"AL450306.1",13.11065247394,12.301736194354,9.51853170177753,14.8487219284615,21.8288615337196,3.7137827267382
"WEE2-AS1",34.5644474312963,29.5241668664495,28.5555951053326,32.3972114802797,17.7359499961471,21.3542506787447
"MRPL45P2",4.76750999052362,3.69052085830619,11.1049536520738,12.1489543051049,13.6430384585747,10.6771253393723
"LINC00954",1.19187749763091,2.4603472388708,0.793210975148128,1.34988381167832,0,2.32111420421138
"HCG22",1.19187749763091,1.2301736194354,1.58642195029626,4.04965143503496,4.09291153757242,7.4275654534764
"THRB-AS1",1.19187749763091,0,0.793210975148128,0,1.36430384585747,1.8568913633691
"AL033523.1",73.8964048531162,82.4216325021716,74.561831663924,90.4422153824475,77.7653192138759,58.956300786969
"LINC01128",185.932889630421,167.303612243214,187.197790134958,198.432920316713,216.924311491338,240.003208715456
"AC064807.1",27.4131824455108,28.2939932470141,41.2469707077026,26.9976762335664,12.2787346127172,23.2111420421138
"HMGB3P4",0,0,0,1.34988381167832,0,2.78533704505365
"AK3P5",4.76750999052362,0,5.55247682603689,2.69976762335664,0,1.8568913633691
"AL359918.2",2.38375499526181,3.69052085830619,0.793210975148128,2.69976762335664,1.36430384585747,3.7137827267382
"AL160408.2",100.117709800996,6.15086809717699,107.876692620145,91.7920991941258,77.7653192138759,149.01553191037
"AL445189.2",1.19187749763091,1.2301736194354,0.793210975148128,1.34988381167832,0,3.24955988589593
"AC092802.3",1.19187749763091,3.69052085830619,11.1049536520738,2.69976762335664,2.72860769171494,2.78533704505365
"SEPTIN7-AS1",16.6862849668327,3.69052085830619,15.0710085278144,5.39953524671328,8.18582307514483,4.64222840842275
"UBAC2-AS1",5.95938748815453,6.15086809717699,7.93210975148128,5.39953524671328,1.36430384585747,1.8568913633691
"RASA4CP",42.9075899147126,51.6672920162867,41.2469707077026,37.796746726993,45.0220269132966,29.2460389730633
"AL353804.1",4.76750999052362,1.2301736194354,0,1.34988381167832,1.36430384585747,1.39266852252683
"OR7E128P",15.4944074692018,9.84138895548318,5.55247682603689,9.44918668174824,2.72860769171494,16.2477994294796
"AC016722.2",11.9187749763091,11.0715625749186,6.34568780118502,8.09930287006992,9.5501269210023,11.6055710210569
"RPS13P2",9.53501998104725,3.69052085830619,6.34568780118502,12.1489543051049,8.18582307514483,8.35601113516095
"LINC02677",435.035286635281,412.108162510858,521.932821647468,417.114097808601,429.755711445104,408.980322782044
"OR2A9P",4.76750999052362,9.84138895548318,1.58642195029626,8.09930287006992,2.72860769171494,10.6771253393723
"UBTFL6",0,0,0.793210975148128,0,0,3.7137827267382
"LINC02607",2.38375499526181,1.2301736194354,0,1.34988381167832,2.72860769171494,1.39266852252683
"AC091167.1",0,1.2301736194354,0,0,0,8.35601113516095
"EXOSC3P1",2.38375499526181,4.92069447774159,0,0,0,0
"TMPRSS11GP",3.57563249289272,3.69052085830619,0,2.69976762335664,1.36430384585747,1.39266852252683
"LINC01277",1.19187749763091,2.4603472388708,3.17284390059251,2.69976762335664,2.72860769171494,0
"PMS2P7",4.76750999052362,4.92069447774159,6.34568780118502,8.09930287006992,5.45721538342989,7.89178829431868
"AKR7A2P1",1.19187749763091,0,2.37963292544438,2.69976762335664,2.72860769171494,1.39266852252683
"AL450992.2",69.1288948625925,44.2862502996743,33.3148609562214,44.5461657853846,43.6577230674391,42.2442785166471
"AC067945.1",2.38375499526181,0,2.37963292544438,1.34988381167832,0,0
"VDAC1P8",21.4537949573563,12.301736194354,5.55247682603689,9.44918668174824,17.7359499961471,12.0697938618992
"AC091729.3",75.0882823507471,67.6595490689469,66.6297219124427,53.9953524671328,66.8508884470161,49.2076211292812
"HECW2-AS1",15.4944074692018,9.84138895548318,15.0710085278144,24.2979086102098,21.8288615337196,19.9615821562178
"AL354893.2",0,1.2301736194354,4.75926585088877,1.34988381167832,0,0.928445681684551
"CALM2P2",1.19187749763091,7.38104171661239,9.51853170177753,4.04965143503496,0,0.928445681684551
"AL137847.1",5.95938748815453,3.69052085830619,1.58642195029626,0,1.36430384585747,0.464222840842275
"RPL41",13396.7030733714,10584.4138216222,11645.1303261497,10499.396287234,11731.6487705284,13086.4418833437
"AC026403.1",26.2213049478799,62.7388545912053,55.5247682603689,64.7944229605594,23.193165379577,38.9947186307511
"AGBL5-IT1",0,1.2301736194354,2.37963292544438,1.34988381167832,1.36430384585747,1.39266852252683
"VIM-AS1",14.3025299715709,9.84138895548318,19.0370634035551,13.4988381167832,23.193165379577,18.1046907928487
"KANSL1L-AS1",2.38375499526181,2.4603472388708,3.17284390059251,0,0,1.39266852252683
"EIF4A1P10",9.53501998104725,6.15086809717699,7.93210975148128,4.04965143503496,2.72860769171494,5.5706740901073
"CCDC26",2.38375499526181,0,1.58642195029626,1.34988381167832,2.72860769171494,0
"HCG4P8",3.57563249289272,2.4603472388708,0.793210975148128,0,0,0.464222840842275
"EPHA1-AS1",15.4944074692018,11.0715625749186,9.51853170177753,9.44918668174824,8.18582307514483,9.28445681684551
"LINC02038",1.19187749763091,6.15086809717699,0.793210975148128,4.04965143503496,1.36430384585747,0
"AC114488.1",9.53501998104725,12.301736194354,7.93210975148128,9.44918668174824,9.5501269210023,1.39266852252683
"AC233280.1",0,0,3.17284390059251,0,1.36430384585747,1.8568913633691
"AC006001.3",220.497337061718,223.891598737242,242.722558395327,209.23199081014,241.481780716773,261.821682235043
"ADAM1A",13.11065247394,24.6034723887079,11.1049536520738,9.44918668174824,32.7432923005793,15.7835765886374
"PTGES3P3",1.19187749763091,1.2301736194354,5.55247682603689,1.34988381167832,1.36430384585747,0
"AC044860.1",1.19187749763091,1.2301736194354,15.8642195029626,0,0,12.0697938618992
"LINC00242",1.19187749763091,1.2301736194354,0,1.34988381167832,1.36430384585747,0.928445681684551
"KRT18P4",0,0,5.55247682603689,0,2.72860769171494,0.928445681684551
"AL356056.1",2.38375499526181,2.4603472388708,2.37963292544438,1.34988381167832,1.36430384585747,0.928445681684551
"HMGN1P37",4.76750999052362,3.69052085830619,1.58642195029626,4.04965143503496,1.36430384585747,3.7137827267382
"AL596223.1",2.38375499526181,0,3.17284390059251,0,2.72860769171494,0
"SNHG31",5.95938748815453,13.5319098137894,9.51853170177753,2.69976762335664,9.5501269210023,5.10645124926503
"BX664615.1",10.7268974786782,2.4603472388708,0,12.1489543051049,0,2.78533704505365
"TUBB8P1",1.19187749763091,3.69052085830619,1.58642195029626,5.39953524671328,0,2.32111420421138
"KRT8P12",26.2213049478799,29.5241668664495,19.8302743787032,31.0473276686014,17.7359499961471,28.3175932913788
"AC008269.1",1.19187749763091,6.15086809717699,4.75926585088877,5.39953524671328,8.18582307514483,1.39266852252683
"AC046143.1",13.11065247394,6.15086809717699,1.58642195029626,5.39953524671328,8.18582307514483,19.4973593153756
"DANT1",3.57563249289272,0,0.793210975148128,4.04965143503496,0,0.464222840842275
"AC079305.4",2.38375499526181,0,0.793210975148128,1.34988381167832,4.09291153757242,4.64222840842275
"MTCO2P12",26.2213049478799,28.2939932470141,30.935228030777,5.39953524671328,23.193165379577,21.8184735195869
"DPY19L1P1",1.19187749763091,2.4603472388708,0.793210975148128,2.69976762335664,0,0.464222840842275
"AC090587.2",4.76750999052362,2.4603472388708,7.93210975148128,4.04965143503496,4.09291153757242,1.8568913633691
"SZT2-AS1",0,0,0,0,0,5.10645124926503
"LINC00452",7.15126498578544,0,0,4.04965143503496,0,0.928445681684551
"CICP3",1.19187749763091,7.38104171661239,2.37963292544438,1.34988381167832,0,0
"LINC01715",0,1.2301736194354,0,6.7494190583916,0,0
"AL139246.4",3.57563249289272,6.15086809717699,1.58642195029626,2.69976762335664,1.36430384585747,0
"MIR5689HG",0,1.2301736194354,3.17284390059251,1.34988381167832,0,0.928445681684551
"AC018638.1",9.53501998104725,15.9922570526602,11.1049536520738,12.1489543051049,15.0073423044322,2.32111420421138
"SFTA3",13.11065247394,11.0715625749186,23.7963292544438,20.2482571751748,17.7359499961471,14.3909080661105
"NPM1P25",2.38375499526181,4.92069447774159,4.75926585088877,8.09930287006992,5.45721538342989,6.96334261263413
"RALGAPA1P1",21.4537949573563,7.38104171661239,15.8642195029626,2.69976762335664,6.82151922928736,4.17800556758048
"MED8-AS1",1.19187749763091,1.2301736194354,2.37963292544438,1.34988381167832,2.72860769171494,2.32111420421138
"THEMIS3P",5.95938748815453,2.4603472388708,3.17284390059251,5.39953524671328,0,1.39266852252683
"PATL2",4.76750999052362,2.4603472388708,6.34568780118502,6.7494190583916,0,1.8568913633691
"LINC02572",0,1.2301736194354,4.75926585088877,2.69976762335664,1.36430384585747,0.464222840842275
"AL353194.1",3.57563249289272,0,0.793210975148128,2.69976762335664,0,9.28445681684551
"NKX1-2",107.268974786782,92.2630214576548,106.290270669849,130.938729732797,129.60886535646,118.37682441478
"LINC01204",19.0700399620945,7.38104171661239,8.7253207266294,12.1489543051049,23.193165379577,16.7120222703219
"ACVR2B-AS1",3.57563249289272,3.69052085830619,3.17284390059251,4.04965143503496,5.45721538342989,2.32111420421138
"AC006017.1",1.19187749763091,2.4603472388708,4.75926585088877,2.69976762335664,0,0.928445681684551
"PRDX3P1",1.19187749763091,0,2.37963292544438,1.34988381167832,1.36430384585747,5.10645124926503
"MBNL1-AS1",17.8781624644636,7.38104171661239,11.8981646272219,5.39953524671328,2.72860769171494,6.03489693094958
"RPL4P4",39.3319574218199,24.6034723887079,43.626603633147,33.747095291958,27.2860769171494,36.6736044265397
"NAMPTP1",17.8781624644636,19.6827779109664,27.7623841301845,31.0473276686014,31.3789884547219,17.6404679520065
"MYOSLID",928.472570654476,768.858512147123,798.763451974165,764.034237409929,784.474711368046,818.424868404931
"ITGB1-DT",47.6750999052362,52.8974656357221,43.626603633147,72.8937258306293,66.8508884470161,67.3123119221299
"RPL26P6",5.95938748815453,2.4603472388708,1.58642195029626,5.39953524671328,2.72860769171494,6.03489693094958
"MAST4-AS1",11.9187749763091,12.301736194354,10.3117426769257,10.7990704934266,13.6430384585747,16.7120222703219
"ZNF492",8.34314248341634,4.92069447774159,12.69137560237,8.09930287006992,6.82151922928736,9.74867965768778
"CRPPA-AS1",1.19187749763091,0,6.34568780118502,0,1.36430384585747,0
"AC009237.3",2.38375499526181,3.69052085830619,3.17284390059251,13.4988381167832,8.18582307514483,10.2129024985301
"SOS1-IT1",9.53501998104725,3.69052085830619,4.75926585088877,2.69976762335664,4.09291153757242,5.5706740901073
"MIR194-2HG",0,2.4603472388708,0.793210975148128,1.34988381167832,1.36430384585747,1.8568913633691
"AL096803.2",4.76750999052362,4.92069447774159,7.13889877633315,5.39953524671328,0,4.17800556758048
"C4B-AS1",4.76750999052362,2.4603472388708,7.93210975148128,2.69976762335664,1.36430384585747,0.928445681684551
"XIST",5412.31571674194,6860.67827559121,7268.98537625744,6087.97599066923,6028.85869484417,6114.74325957445
"AL391825.1",5.95938748815453,2.4603472388708,2.37963292544438,4.04965143503496,2.72860769171494,1.8568913633691
"ZNF688",60.7857523791762,63.9690282106407,75.3550426390721,99.8914020641957,64.1222807553012,63.1343063545494
"DDX50P1",5.95938748815453,6.15086809717699,3.96605487574064,0,1.36430384585747,4.64222840842275
"PET100",373.057656758474,391.195210980456,417.228972927915,391.466305386713,478.870649895973,489.7550970886
"KHSRPP1",1.19187749763091,0,0.793210975148128,1.34988381167832,0,1.8568913633691
"ARSD-AS1",81.0476698389016,91.0328478382194,80.1143084899609,59.3948877138461,65.4865846011587,73.3472088530795
"AC019205.1",117.99587226546,152.541528809989,130.879810899441,93.1419830058041,96.8655730558805,95.1656823726664
"STEAP3-AS1",2.38375499526181,6.15086809717699,1.58642195029626,2.69976762335664,0,2.78533704505365
"RPL21P89",0,1.2301736194354,0.793210975148128,1.34988381167832,1.36430384585747,0.928445681684551
"LINC01315",0,4.92069447774159,0,2.69976762335664,0,6.03489693094958
"AL157373.2",3.57563249289272,0,0,0,1.36430384585747,1.39266852252683
"RHEBP1",16.6862849668327,7.38104171661239,9.51853170177753,2.69976762335664,0,6.49911977179185
"ATXN1-AS1",1.19187749763091,4.92069447774159,0,2.69976762335664,0,1.39266852252683
"YWHAZP3",3.57563249289272,2.4603472388708,9.51853170177753,0,2.72860769171494,0
"AL589880.1",121.571504758352,145.160487093377,234.790448643846,68.8440743955943,79.1296230597334,85.8812255558209
"EIF4EP2",418.349001668448,396.115905458198,536.210619200134,419.813865431958,452.948876824681,339.346896655703
"TFAP2A-AS1",22.6456724549872,6.15086809717699,14.2777975526663,16.1986057401398,20.4645576878621,13.9266852252683
"AC104695.2",16.6862849668327,15.9922570526602,12.69137560237,8.09930287006992,13.6430384585747,7.89178829431868
"AL590666.2",2.38375499526181,1.2301736194354,1.58642195029626,1.34988381167832,8.18582307514483,3.24955988589593
"ZRANB2-AS2",3.57563249289272,11.0715625749186,3.96605487574064,2.69976762335664,10.9144307668598,3.24955988589593
"TOB1-AS1",10.7268974786782,6.15086809717699,7.93210975148128,4.04965143503496,9.5501269210023,5.10645124926503
